DEP_LON,DEP_LAT,DEP_TIME,DEST_LON,DEST_LAT,DEST_TIME,DRIVE_MILE,PRICE,IS_ANOMALY,DRIVE_TIME,hr,WEEKEND,isWeekend,isLong,isTime,Manhattan,operateSpeed,isPeakTime
0.00011870020800000001,3.2095746e-05,2023-03-25 15:27:00,0.000118638818,3.2068345e-05,2023-03-25 15:43:00,10.0,27.0,0,16.0,15,5,1,1,0,8.879100000000706e-08,0.625,0
0.000118963264,3.2109745e-05,2023-03-25 19:18:00,0.00011892605799999999,3.2104174999999995e-05,2023-03-25 19:26:00,3.93,12.0,0,8.0,19,5,1,1,0,4.277600000000679e-08,0.49125,1
0.000118784958,3.2034733000000004e-05,2023-03-25 20:53:00,0.000118738821,3.2022587e-05,2023-03-25 21:13:00,8.38,34.0,0,20.0,20,5,1,1,0,5.828300000000603e-08,0.41900000000000004,0
0.00011885676,3.177819e-05,2023-03-25 09:15:00,0.0001188143,3.179324e-05,2023-03-25 09:26:00,6.04,14.0,0,11.0,9,5,1,1,0,5.751000000000481e-08,0.5490909090909091,1
0.000118798552,3.1987395e-05,2023-03-25 16:11:00,0.000118762754,3.1980674e-05,2023-03-25 16:23:00,4.0,14.0,0,12.0,16,5,1,1,0,4.251900000000372e-08,0.3333333333333333,1
0.000118712518,3.2003388e-05,2023-03-25 10:43:00,0.000118743741,3.2017753e-05,2023-03-25 10:52:00,4.0,13.0,0,9.0,10,5,1,1,0,4.5588000000005636e-08,0.4444444444444444,1
0.00011883417699999999,3.1951753e-05,2023-03-25 11:52:00,0.00011884303599999999,3.1895063e-05,2023-03-25 12:11:00,8.48,25.0,0,19.0,11,5,1,1,0,6.554900000000204e-08,0.4463157894736842,0
0.000118809918,3.2085548e-05,2023-03-25 00:16:00,0.000118796673,3.2085965e-05,2023-03-25 00:22:00,3.03,10.0,0,6.0,0,5,1,1,1,1.3661999999998922e-08,0.505,0
0.000118779402,3.2004326e-05,2023-03-25 10:50:00,0.000118784045,3.2040829e-05,2023-03-25 11:12:00,5.9,19.0,0,22.0,10,5,1,1,0,4.114600000000118e-08,0.2681818181818182,1
0.00011874337,3.193848e-05,2023-03-25 21:41:00,0.00011879309999999999,3.2018797e-05,2023-03-25 22:04:00,13.29,29.0,0,23.0,21,5,1,2,0,1.300469999999956e-07,0.5778260869565217,0
0.0001188941,3.2080289e-05,2023-03-25 17:42:00,0.00011888939499999999,3.2087223e-05,2023-03-25 17:44:00,7.0,20.0,0,2.0,17,5,1,1,1,1.16390000000119e-08,3.5,1
0.00011884164,3.1929364e-05,2023-03-25 16:10:00,0.000118877111,3.1939558999999996e-05,2023-03-25 16:17:00,3.7,10.0,0,7.0,16,5,1,1,1,4.566599999999212e-08,0.5285714285714286,1
0.000118738725,3.2024603e-05,2023-03-25 12:42:00,0.000118750404,3.2061201e-05,2023-03-25 12:57:00,5.6,16.0,0,15.0,12,5,1,1,0,4.8276999999994524e-08,0.3733333333333333,0
0.00011872816299999999,3.201461e-05,2023-03-25 07:10:00,0.000118814382,3.2031644999999996e-05,2023-03-25 07:27:00,11.7,30.0,0,17.0,7,5,1,1,0,1.0325400000000374e-07,0.6882352941176471,1
0.000118909948,3.2028385999999995e-05,2023-03-25 16:22:00,0.00011883394699999999,3.2012486e-05,2023-03-25 16:37:00,8.77,21.0,0,15.0,16,5,1,1,0,9.190100000000778e-08,0.5846666666666667,1
0.000118810108,3.2076484999999996e-05,2023-03-25 09:57:00,0.000118799535,3.2094945e-05,2023-03-25 10:08:00,3.31,11.0,0,11.0,9,5,1,1,0,2.903299999999949e-08,0.3009090909090909,1
0.000118872796,3.1733779999999996e-05,2023-03-25 20:47:00,0.00011878480399999999,3.2109111e-05,2023-03-25 21:37:00,52.63,156.0,1,50.0,20,5,1,3,0,4.633230000000092e-07,1.0526,0
0.000118810333,3.1944178e-05,2023-03-25 19:49:00,0.00011875891400000001,3.201881e-05,2023-03-25 20:11:00,13.45,28.0,0,22.0,19,5,1,2,0,1.260509999999844e-07,0.6113636363636363,1
0.000118787133,3.1942712e-05,2023-03-25 05:50:00,0.000118926166,3.2103915000000004e-05,2023-03-25 06:20:00,33.12,104.0,1,30.0,5,5,1,3,0,3.002359999999994e-07,1.1039999999999999,0
0.000118774332,3.1977043e-05,2023-03-25 21:46:00,0.000118796384,3.1963302e-05,2023-03-25 21:55:00,3.5,10.0,0,9.0,21,5,1,1,0,3.5793000000004826e-08,0.3888888888888889,0
0.000118926197,3.2103842e-05,2023-03-25 21:21:00,0.00011893208199999999,3.2124318e-05,2023-03-25 21:26:00,3.04,12.0,0,5.0,21,5,1,1,1,2.6360999999990107e-08,0.608,0
0.00011873981600000001,3.198837e-05,2023-03-25 02:31:00,0.000118711956,3.1970382e-05,2023-03-25 02:40:00,4.73,15.0,0,9.0,2,5,1,1,0,4.584800000001027e-08,0.5255555555555556,0
0.000118693605,3.2128161e-05,2023-03-25 16:17:00,0.000118714232,3.2109255e-05,2023-03-25 16:27:00,3.53,10.0,0,10.0,16,5,1,1,0,3.953299999999541e-08,0.353,1
0.000118845302,3.2055411e-05,2023-03-25 20:47:00,0.00011886590599999999,3.2106844e-05,2023-03-25 21:18:00,14.92,39.0,0,31.0,20,5,1,2,0,7.20369999999897e-08,0.48129032258064514,0
0.000118800762,3.2088428999999995e-05,2023-03-25 11:27:00,0.000118826009,3.2099533000000004e-05,2023-03-25 11:38:00,3.71,12.0,0,11.0,11,5,1,1,0,3.635099999999778e-08,0.3372727272727273,0
0.00011878479799999999,3.2023211000000005e-05,2023-03-25 16:42:00,0.00011879300100000001,3.2040669e-05,2023-03-25 16:58:00,3.22,12.0,0,16.0,16,5,1,1,0,2.5661000000015677e-08,0.20125,1
0.00011876959100000001,3.2042726e-05,2023-03-25 15:47:00,0.000118782653,3.2012911e-05,2023-03-25 16:19:00,6.1,23.0,0,32.0,15,5,1,1,0,4.287699999998268e-08,0.190625,0
0.000118818892,3.1932220999999996e-05,2023-03-25 01:06:00,0.00011880067300000001,3.196178e-05,2023-03-25 01:17:00,5.25,17.0,0,11.0,1,5,1,1,0,4.777799999999621e-08,0.4772727272727273,0
0.00011878341399999999,3.2059603e-05,2023-03-25 13:27:00,0.00011879,3.2033271999999994e-05,2023-03-25 13:47:00,3.9,15.0,0,20.0,13,5,1,1,0,3.291700000002454e-08,0.195,0
0.00011896071000000001,3.2109404e-05,2023-03-25 01:28:00,0.000118912593,3.209713e-05,2023-03-25 01:36:00,5.1,15.0,0,8.0,1,5,1,1,0,6.039100000000577e-08,0.6375,0
0.000118805864,3.1981681e-05,2023-03-25 01:40:00,0.00011882075,3.2097866000000003e-05,2023-03-25 02:01:00,15.0,47.0,0,21.0,1,5,1,2,0,1.3107100000000354e-07,0.7142857142857143,0
0.000118820924,3.1930079e-05,2023-03-25 20:25:00,0.000118893452,3.1887116e-05,2023-03-25 20:53:00,11.29,34.0,0,28.0,20,5,1,1,0,1.1549099999999784e-07,0.4032142857142857,0
0.000118685032,3.1979634e-05,2023-03-25 20:38:00,0.000118745453,3.1961663e-05,2023-03-25 20:52:00,7.88,20.0,0,14.0,20,5,1,1,0,7.839199999999381e-08,0.5628571428571428,0
0.00011876376500000001,3.2009667e-05,2023-03-25 19:13:00,0.000118762513,3.1978801e-05,2023-03-25 19:26:00,5.5,16.0,0,13.0,19,5,1,1,0,3.2118000000012014e-08,0.4230769230769231,1
0.000118741826,3.2054086e-05,2023-03-25 01:46:00,0.000118780974,3.2046368e-05,2023-03-25 01:55:00,4.0,15.0,0,9.0,1,5,1,1,0,4.686599999999475e-08,0.4444444444444444,0
0.000118558463,3.179715e-05,2023-03-25 22:14:00,0.00011860561300000001,3.1857353e-05,2023-03-25 22:27:00,8.8,21.0,0,13.0,22,5,1,1,0,1.0735300000000995e-07,0.676923076923077,0
0.000118821382,3.1931119e-05,2023-03-25 15:28:00,0.00011882715,3.1894598e-05,2023-03-25 15:39:00,4.52,13.0,0,11.0,15,5,1,1,0,4.2289000000007957e-08,0.4109090909090909,0
0.00011873878,3.2013919999999997e-05,2023-03-25 13:49:00,0.00011870792899999999,3.1981833e-05,2023-03-25 14:00:00,4.94,14.0,0,11.0,13,5,1,1,0,6.293800000000641e-08,0.44909090909090915,0
0.000118791223,3.1916338e-05,2023-03-25 17:29:00,0.000118821622,3.1927531999999996e-05,2023-03-25 17:40:00,4.44,15.0,0,11.0,17,5,1,1,0,4.1592999999997215e-08,0.4036363636363637,1
0.000118704925,3.2137724e-05,2023-03-25 17:13:00,0.000118719872,3.215316e-05,2023-03-25 17:19:00,3.1,10.0,0,6.0,17,5,1,1,1,3.038299999999906e-08,0.5166666666666667,1
0.000118763014,3.2070974e-05,2023-03-25 00:44:00,0.00011879389000000001,3.2045392e-05,2023-03-25 00:57:00,5.27,35.0,0,13.0,0,5,1,1,0,5.645800000000711e-08,0.40538461538461534,0
0.000118774752,3.2019602999999996e-05,2023-03-25 22:45:00,0.000118780556,3.2062291e-05,2023-03-25 23:01:00,5.71,17.0,0,16.0,22,5,1,1,0,4.849200000000279e-08,0.356875,0
0.000118791253,3.1916391999999996e-05,2023-03-25 22:23:00,0.000118756924,3.2054272e-05,2023-03-25 22:47:00,18.6,43.0,0,24.0,22,5,1,2,0,1.7220900000000959e-07,0.775,0
0.00011864908,3.206649e-05,2023-03-25 16:32:00,0.000118653188,3.2092559e-05,2023-03-25 16:41:00,4.02,14.0,0,9.0,16,5,1,1,0,3.017699999999549e-08,0.4466666666666666,1
0.00011879396,3.199146e-05,2023-03-25 18:30:00,0.00011889005,3.196228e-05,2023-03-25 18:49:00,14.31,38.0,0,19.0,18,5,1,2,0,1.2526999999999482e-07,0.7531578947368421,1
0.000118847205,3.1932922e-05,2023-03-25 05:20:00,0.000118809256,3.1967719e-05,2023-03-25 05:32:00,7.72,21.0,0,12.0,5,5,1,1,0,7.274600000000271e-08,0.6433333333333333,0
0.000118821194,3.1929124000000005e-05,2023-03-25 21:57:00,0.000118798481,3.1938707e-05,2023-03-25 22:02:00,3.3,10.0,0,5.0,21,5,1,1,1,3.2295999999998716e-08,0.6599999999999999,0
0.00011879888900000001,3.2026761e-05,2023-03-25 01:06:00,0.000118772623,3.1954909e-05,2023-03-25 01:20:00,13.37,41.0,0,14.0,1,5,1,2,0,9.811800000001443e-08,0.955,0
0.00011892985,3.2055485e-05,2023-03-25 20:36:00,0.00011877375000000001,3.1998021e-05,2023-03-25 21:07:00,19.35,36.0,0,31.0,20,5,1,2,0,2.1356399999999557e-07,0.6241935483870968,0
0.00011876319,3.1978570000000004e-05,2023-03-25 10:08:00,0.000118728572,3.1925543e-05,2023-03-25 10:24:00,7.46,20.0,0,16.0,10,5,1,1,0,8.76450000000055e-08,0.46625,1
0.000118698583,3.212035e-05,2023-03-25 12:58:00,0.000118779404,3.2107954e-05,2023-03-25 13:26:00,13.0,37.0,0,28.0,12,5,1,2,0,9.321700000000091e-08,0.4642857142857143,0
0.000118772925,3.2099438e-05,2023-03-25 08:54:00,0.000118772573,3.2081539e-05,2023-03-25 09:04:00,3.8,11.0,0,10.0,8,5,1,1,0,1.8250999999998752e-08,0.38,1
0.000118835393,3.2049357e-05,2023-03-25 13:35:00,0.00011877995099999999,3.2029141e-05,2023-03-25 14:11:00,8.01,27.0,0,36.0,13,5,1,1,0,7.565800000000855e-08,0.2225,0
0.00011872784799999999,3.2012636e-05,2023-03-25 15:28:00,0.000118762939,3.1981173e-05,2023-03-25 15:42:00,5.42,20.0,0,14.0,15,5,1,1,0,6.655400000001136e-08,0.3871428571428571,0
0.000118810914,3.2058190000000003e-05,2023-03-25 16:25:00,0.0001187885,3.2035213e-05,2023-03-25 16:47:00,4.64,18.0,0,22.0,16,5,1,1,0,4.539100000001354e-08,0.2109090909090909,1
0.00011872112,3.19956e-05,2023-03-25 16:21:00,0.00011869984,3.194106e-05,2023-03-25 16:38:00,8.8,20.0,0,17.0,16,5,1,1,0,7.58199999999982e-08,0.5176470588235295,1
0.00011864427,3.207192e-05,2023-03-25 19:49:00,0.00011870261999999999,3.213362e-05,2023-03-25 20:01:00,10.36,23.0,0,12.0,19,5,1,1,0,1.200499999999888e-07,0.8633333333333333,1
0.00011876847999999999,3.210022e-05,2023-03-25 13:22:00,0.00011874255,3.2082389999999996e-05,2023-03-25 13:33:00,4.82,13.0,0,11.0,13,5,1,1,0,4.376000000000515e-08,0.43818181818181823,0
0.000118801152,3.2025695e-05,2023-03-25 21:11:00,0.000118819941,3.1951961e-05,2023-03-25 21:24:00,9.0,23.0,0,13.0,21,5,1,1,0,9.252299999998895e-08,0.6923076923076923,0
0.000118741433,3.2022889999999994e-05,2023-03-25 19:43:00,0.00011879667000000001,3.19704e-05,2023-03-25 20:00:00,11.52,29.0,0,17.0,19,5,1,1,0,1.077270000000063e-07,0.6776470588235294,1
0.000118713092,3.1971705e-05,2023-03-25 20:45:00,0.000118672774,3.1975249e-05,2023-03-25 20:54:00,5.13,13.0,0,9.0,20,5,1,1,0,4.386199999999738e-08,0.57,0
0.0001188939,3.188704e-05,2023-03-25 21:56:00,0.000118902581,3.1914650000000005e-05,2023-03-25 22:05:00,5.38,13.0,0,9.0,21,5,1,1,0,3.6291000000013914e-08,0.5977777777777777,0
0.000118892777,3.1885049e-05,2023-03-25 16:42:00,0.000118811967,3.1924011e-05,2023-03-25 17:02:00,11.29,33.0,0,20.0,16,5,1,1,0,1.1977200000000187e-07,0.5645,1
0.00011894236,3.212463e-05,2023-03-25 12:08:00,0.00011893944000000001,3.2103282999999995e-05,2023-03-25 12:15:00,3.22,10.0,0,7.0,12,5,1,1,1,2.426699999999541e-08,0.46,0
0.00011882113699999999,3.1944565e-05,2023-03-25 14:12:00,0.000118782634,3.194266e-05,2023-03-25 14:21:00,4.0,12.0,0,9.0,14,5,1,1,0,4.0407999999988856e-08,0.4444444444444444,0
0.000118785184,3.1942758e-05,2023-03-25 18:25:00,0.000118720828,3.1967795e-05,2023-03-25 18:54:00,11.24,37.0,1,29.0,18,5,1,1,0,8.939300000000716e-08,0.3875862068965517,1
0.00011882206100000001,3.1927593e-05,2023-03-25 20:23:00,0.000118785153,3.1943376e-05,2023-03-25 20:39:00,6.06,18.0,0,16.0,20,5,1,1,0,5.2691000000009217e-08,0.37875,0
0.00011881447,3.2046215e-05,2023-03-25 07:13:00,0.000118795847,3.2060209e-05,2023-03-25 07:23:00,3.42,12.0,0,10.0,7,5,1,1,0,3.2617000000003554e-08,0.34199999999999997,1
0.000118730422,3.2025948999999995e-05,2023-03-25 22:07:00,0.000118789823,3.1990067e-05,2023-03-25 22:22:00,9.1,22.0,0,15.0,22,5,1,1,0,9.528299999998551e-08,0.6066666666666667,0
0.000118714329,3.2146287e-05,2023-03-25 11:08:00,0.00011871168,3.2186580999999996e-05,2023-03-25 11:20:00,5.38,16.0,0,12.0,11,5,1,1,0,4.294299999999679e-08,0.4483333333333333,0
0.0001189139,3.1897901e-05,2023-03-25 20:52:00,0.000118893828,3.1886943e-05,2023-03-25 20:58:00,3.06,9.0,0,6.0,20,5,1,1,1,3.103000000000231e-08,0.51,0
0.000118751262,3.2032104e-05,2023-03-25 09:09:00,0.00011880405,3.202669e-05,2023-03-25 09:30:00,6.0,19.0,0,21.0,9,5,1,1,0,5.820199999999765e-08,0.2857142857142857,1
0.000118803294,3.194372e-05,2023-03-25 13:14:00,0.000118820492,3.1933072e-05,2023-03-25 13:22:00,3.1,9.0,0,8.0,13,5,1,1,0,2.78460000000059e-08,0.3875,0
0.00011890631799999999,3.2090111e-05,2023-03-25 16:10:00,0.00011887410099999999,3.2106703000000004e-05,2023-03-25 16:20:00,4.7,12.0,0,10.0,16,5,1,1,0,4.880900000000328e-08,0.47000000000000003,1
0.00011872962,3.2046903e-05,2023-03-25 06:29:00,0.00011887569000000001,3.1730693e-05,2023-03-25 07:09:00,47.0,208.0,1,40.0,6,5,1,3,0,4.622800000000162e-07,1.175,0
0.000118784672,3.203669e-05,2023-03-25 00:09:00,0.000118658491,3.2064172999999996e-05,2023-03-25 00:27:00,16.0,46.0,0,18.0,0,5,1,2,0,1.5366399999999975e-07,0.8888888888888888,0
0.000118728983,3.2026962e-05,2023-03-25 01:28:00,0.000118848833,3.1933896e-05,2023-03-25 01:49:00,19.9,57.0,0,21.0,1,5,1,2,0,2.1291600000000987e-07,0.9476190476190476,0
0.000118788932,3.1844704e-05,2023-03-25 11:05:00,0.000118774592,3.1862527e-05,2023-03-25 11:12:00,5.1,13.0,0,7.0,11,5,1,1,1,3.216300000000161e-08,0.7285714285714285,0
0.000118859143,3.2023061e-05,2023-03-25 18:52:00,0.000118875453,3.2012792e-05,2023-03-25 19:00:00,3.15,9.0,0,8.0,18,5,1,1,0,2.657899999999316e-08,0.39375,1
0.000118803604,3.202594e-05,2023-03-25 22:13:00,0.000118841882,3.2029159e-05,2023-03-25 22:24:00,4.3,13.0,0,11.0,22,5,1,1,0,4.1496999999994565e-08,0.3909090909090909,0
0.000118808752,3.204005e-05,2023-03-25 09:55:00,0.000118781993,3.2037996e-05,2023-03-25 10:08:00,3.2,11.0,0,13.0,9,5,1,1,0,2.8812999999990876e-08,0.24615384615384617,1
0.000118797931,3.1965338e-05,2023-03-25 21:22:00,0.00011880516099999999,3.1982696000000004e-05,2023-03-25 21:33:00,3.86,12.0,0,11.0,21,5,1,1,0,2.458799999999347e-08,0.3509090909090909,0
0.000118798582,3.192858e-05,2023-03-25 10:22:00,0.000118763895,3.1984359999999995e-05,2023-03-25 10:35:00,9.21,23.0,0,13.0,10,5,1,1,0,9.046699999999149e-08,0.7084615384615385,1
0.000118731561,3.1989295e-05,2023-03-25 15:31:00,0.000118778151,3.1963037e-05,2023-03-25 15:42:00,6.11,15.0,0,11.0,15,5,1,1,0,7.284800000000849e-08,0.5554545454545455,0
0.000118977153,3.2116727e-05,2023-03-25 16:22:00,0.000119007598,3.2149801e-05,2023-03-25 16:34:00,6.54,29.0,0,12.0,16,5,1,1,0,6.351900000000911e-08,0.545,1
0.0001188939,3.188704e-05,2023-03-25 13:01:00,0.00011891414399999999,3.1897687e-05,2023-03-25 13:08:00,3.9,11.0,0,7.0,13,5,1,1,1,3.08909999999953e-08,0.5571428571428572,0
0.000118830822,3.197721e-05,2023-03-25 19:53:00,0.00011886300599999999,3.2006383e-05,2023-03-25 20:06:00,5.0,15.0,0,13.0,19,5,1,1,0,6.135700000000152e-08,0.38461538461538464,1
0.000118897115,3.1885368e-05,2023-03-25 11:40:00,0.00011891414399999999,3.1897687e-05,2023-03-25 11:46:00,3.38,15.0,0,6.0,11,5,1,1,1,2.934799999999442e-08,0.5633333333333334,0
0.00011881257100000001,3.2106229999999996e-05,2023-03-25 20:34:00,0.000118727084,3.2001163e-05,2023-03-25 21:01:00,19.25,34.0,0,27.0,20,5,1,2,0,1.9055399999999865e-07,0.7129629629629629,0
0.000118721524,3.1984480000000004e-05,2023-03-25 16:19:00,0.00011874707100000001,3.1960002e-05,2023-03-25 16:29:00,5.2,13.0,0,10.0,16,5,1,1,0,5.002500000001652e-08,0.52,1
0.000118788314,3.2013935e-05,2023-03-25 21:50:00,0.000118793194,3.1970631e-05,2023-03-25 22:08:00,8.25,33.0,0,18.0,21,5,1,1,0,4.8184000000000215e-08,0.4583333333333333,0
0.0001187427,3.213261e-05,2023-03-25 03:42:00,0.00011871173,3.218668e-05,2023-03-25 03:55:00,9.96,28.0,0,13.0,3,5,1,1,0,8.503999999999944e-08,0.7661538461538462,0
0.00011878372,3.210795e-05,2023-03-25 15:56:00,0.00011889226999999999,3.21311e-05,2023-03-25 16:14:00,12.33,29.0,0,18.0,15,5,1,2,0,1.3169999999999062e-07,0.685,0
0.000118890853,3.188147e-05,2023-03-25 19:41:00,0.000118904744,3.191294e-05,2023-03-25 19:49:00,4.6,12.0,0,8.0,19,5,1,1,0,4.536099999999111e-08,0.575,1
0.000118770443,3.2038411000000005e-05,2023-03-25 13:57:00,0.000118734007,3.2032114999999995e-05,2023-03-25 14:14:00,4.77,17.0,0,17.0,13,5,1,1,0,4.2731999999999644e-08,0.28058823529411764,0
0.000118879352,3.1940135e-05,2023-03-25 17:01:00,0.00011879296600000001,3.1927291e-05,2023-03-25 17:25:00,8.6,30.0,0,24.0,17,5,1,1,0,9.922999999998922e-08,0.35833333333333334,1
0.00011876363999999999,3.200759e-05,2023-03-25 07:08:00,0.00011876956,3.208858e-05,2023-03-25 07:26:00,10.97,28.0,0,18.0,7,5,1,1,0,8.691000000000829e-08,0.6094444444444445,1
0.000118822125,3.2019585e-05,2023-03-25 16:05:00,0.000118765046,3.2039400000000004e-05,2023-03-25 16:30:00,6.0,22.0,0,25.0,16,5,1,1,0,7.689400000000286e-08,0.24,1
0.00011872576800000001,3.2136005e-05,2023-03-25 17:07:00,0.000118703156,3.213354e-05,2023-03-25 17:15:00,3.17,10.0,0,8.0,17,5,1,1,0,2.5076999999997863e-08,0.39625,1
0.000118800781,3.2023704e-05,2023-03-25 15:31:00,0.000118797094,3.1970348e-05,2023-03-25 15:43:00,7.9,19.0,0,12.0,15,5,1,1,0,5.70430000000006e-08,0.6583333333333333,0
0.00011882518500000001,3.1919762e-05,2023-03-25 10:38:00,0.000118821444,3.1942618e-05,2023-03-25 10:47:00,3.08,9.0,0,9.0,10,5,1,1,0,2.6597000000009327e-08,0.3422222222222222,1
0.000118940776,3.21039e-05,2023-03-25 19:50:00,0.000118935006,3.2122791999999995e-05,2023-03-25 19:55:00,3.67,11.0,0,5.0,19,5,1,1,1,2.466199999998916e-08,0.734,1
0.000118876662,3.1984115e-05,2023-03-25 22:40:00,0.000118895565,3.1915637e-05,2023-03-25 22:58:00,9.0,25.0,0,18.0,22,5,1,1,0,8.738099999999651e-08,0.5,0
0.000118786986,3.2070441e-05,2023-03-25 14:41:00,0.000118759413,3.2048108999999994e-05,2023-03-25 15:02:00,7.07,18.0,0,21.0,14,5,1,1,0,4.99050000000149e-08,0.33666666666666667,0
0.00011882964,3.190794e-05,2023-03-25 10:37:00,0.00011882206,3.192759e-05,2023-03-25 10:44:00,3.19,10.0,0,7.0,10,5,1,1,1,2.7230000000000754e-08,0.4557142857142857,1
0.00011871475,3.2008299999999996e-05,2023-03-25 15:42:00,0.000118713968,3.2024798e-05,2023-03-25 15:51:00,4.22,15.0,0,9.0,15,5,1,1,0,1.728000000000943e-08,0.46888888888888886,0
0.000118858999,3.2111587e-05,2023-03-25 12:54:00,0.000118809524,3.2084834e-05,2023-03-25 13:05:00,6.18,16.0,0,11.0,12,5,1,1,0,7.622799999999422e-08,0.5618181818181818,0
0.000118763784,3.2050102000000006e-05,2023-03-25 09:35:00,0.000118783381,3.2054411e-05,2023-03-25 09:42:00,3.05,9.0,0,7.0,9,5,1,1,1,2.390599999999455e-08,0.43571428571428567,1
0.00011878713700000001,3.2050145e-05,2023-03-25 00:05:00,0.000118760742,3.2021571e-05,2023-03-25 00:19:00,5.0,18.0,0,14.0,0,5,1,1,0,5.4969000000014076e-08,0.35714285714285715,0
